	artist_name	track_name	uri	0	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature
9446	The Game	All Eyez (feat. Jeremih)	spotify:track:0aJ6PIOxiWnhCRGBPFJzgG	62	0.419	0.655	0	-6.679	1	0.247	0.0571	0.0	0.0962	0.353	76.835	audio_features	0aJ6PIOxiWnhCRGBPFJzgG	https://api.spotify.com/v1/tracks/0aJ6PIOxiWnhCRGBPFJzgG	https://api.spotify.com/v1/audio-analysis/0aJ6PIOxiWnhCRGBPFJzgG	215297	3
9447	The Game	All Eyez (feat. Jeremih) [Bonus Track]	spotify:track:3JEzGRDUsozrehZTq3dKE8	1	0.419	0.655	0	-6.679	1	0.247	0.0571	0.0	0.0962	0.353	76.835	audio_features	3JEzGRDUsozrehZTq3dKE8	https://api.spotify.com/v1/tracks/3JEzGRDUsozrehZTq3dKE8	https://api.spotify.com/v1/audio-analysis/3JEzGRDUsozrehZTq3dKE8	215297	3
9448	The Game	Hate It Or Love It	spotify:track:2wGSgTmgSF3xjRrHkTc25R	27	0.802	0.785	9	-4.781	1	0.207	0.14	0.0	0.123	0.435	99.998	audio_features	2wGSgTmgSF3xjRrHkTc25R	https://api.spotify.com/v1/tracks/2wGSgTmgSF3xjRrHkTc25R	https://api.spotify.com/v1/audio-analysis/2wGSgTmgSF3xjRrHkTc25R	206400	4
9449	The Game	Paramedics	spotify:track:3JwPbjP4dzlLI7WxcovCO3	1	0.319	0.918	10	-4.088	0	0.308	0.0237	0.0	0.321	0.226	166.115	audio_features	3JwPbjP4dzlLI7WxcovCO3	https://api.spotify.com/v1/tracks/3JwPbjP4dzlLI7WxcovCO3	https://api.spotify.com/v1/audio-analysis/3JwPbjP4dzlLI7WxcovCO3	296067	4
9450	The Goo Goo Dolls	Iris	spotify:track:6Qyc6fS4DsZjB2mRW9DsQs	15	0.315	0.715	11	-8.072	0	0.0362	0.00125	7.97e-06	0.0942	0.497	155.925	audio_features	6Qyc6fS4DsZjB2mRW9DsQs	https://api.spotify.com/v1/tracks/6Qyc6fS4DsZjB2mRW9DsQs	https://api.spotify.com/v1/audio-analysis/6Qyc6fS4DsZjB2mRW9DsQs	289533	3
9451	The Growlers	Chinese Fountain	spotify:track:61Rcpz2EFiHqu7TUNrDfey	1	0.607	0.802	5	-8.261	0	0.0312	0.00336	0.0976	0.19	0.855	116.02	audio_features	61Rcpz2EFiHqu7TUNrDfey	https://api.spotify.com/v1/tracks/61Rcpz2EFiHqu7TUNrDfey	https://api.spotify.com/v1/audio-analysis/61Rcpz2EFiHqu7TUNrDfey	245707	4
9452	The Growlers	Dope on a Rope	spotify:track:0SoPLeJAxzUh6rKBSzVeog	1	0.421	0.91	7	-3.724	1	0.1	0.00132	0.0	0.357	0.723	146.024	audio_features	0SoPLeJAxzUh6rKBSzVeog	https://api.spotify.com/v1/tracks/0SoPLeJAxzUh6rKBSzVeog	https://api.spotify.com/v1/audio-analysis/0SoPLeJAxzUh6rKBSzVeog	250252	4
9453	The Growlers	One Million Lovers	spotify:track:5Nt5kpCSEYKci7hyY6yu5I	22	0.501	0.723	8	-5.07	1	0.0322	0.712	0.00106	0.107	0.678	101.969	audio_features	5Nt5kpCSEYKci7hyY6yu5I	https://api.spotify.com/v1/tracks/5Nt5kpCSEYKci7hyY6yu5I	https://api.spotify.com/v1/audio-analysis/5Nt5kpCSEYKci7hyY6yu5I	282739	4
9454	The Hollywood LA Soundtrack Orchestra	"Hold Me, Thrill Me, Kiss Me, Kill Me - From ""Batman Forever"""	spotify:track:773qiSj15KZx6xix84dtk0	1	0.309	0.434	10	-15.029	0	0.0333	0.0105	0.448	0.389	0.205	171.66	audio_features	773qiSj15KZx6xix84dtk0	https://api.spotify.com/v1/tracks/773qiSj15KZx6xix84dtk0	https://api.spotify.com/v1/audio-analysis/773qiSj15KZx6xix84dtk0	274158	4
9455	The Hollywood LA Soundtrack Orchestra	"Nobody Does It Better - From ""James Bond: The Spy Who Loves Me"""	spotify:track:0plwUSBPKC0lsVptLgXctO	1	0.381	0.388	10	-10.605	1	0.033	0.711	1.19e-06	0.427	0.34	140.91	audio_features	0plwUSBPKC0lsVptLgXctO	https://api.spotify.com/v1/tracks/0plwUSBPKC0lsVptLgXctO	https://api.spotify.com/v1/audio-analysis/0plwUSBPKC0lsVptLgXctO	187861	4
9456	The Human League	Don't You Want Me	spotify:track:3L7RtEcu1Hw3OXrpnthngx	2	0.731	0.738	9	-8.125	0	0.0377	0.184	0.0	0.214	0.958	117.656	audio_features	3L7RtEcu1Hw3OXrpnthngx	https://api.spotify.com/v1/tracks/3L7RtEcu1Hw3OXrpnthngx	https://api.spotify.com/v1/audio-analysis/3L7RtEcu1Hw3OXrpnthngx	236920	4
9457	The Impressions	Keep On Pushing	spotify:track:5mDEEfMs1fHTjoEffGvnvr	1	0.677	0.539	6	-6.64	0	0.0408	0.687	0.0	0.128	0.695	133.621	audio_features	5mDEEfMs1fHTjoEffGvnvr	https://api.spotify.com/v1/tracks/5mDEEfMs1fHTjoEffGvnvr	https://api.spotify.com/v1/audio-analysis/5mDEEfMs1fHTjoEffGvnvr	155627	3
9458	The Impressions	People Get Ready	spotify:track:6AeG6jSoAVbmUFO6LyYmBf	1	0.414	0.249	1	-12.674	1	0.0369	0.894	8.37e-06	0.188	0.341	142.442	audio_features	6AeG6jSoAVbmUFO6LyYmBf	https://api.spotify.com/v1/tracks/6AeG6jSoAVbmUFO6LyYmBf	https://api.spotify.com/v1/audio-analysis/6AeG6jSoAVbmUFO6LyYmBf	163360	3
9459	The Internet	Beat Goes On	spotify:track:1q1Uk6aQvyjavCsnTb5lFH	29	0.442	0.625	2	-9.69	1	0.0589	0.355	0.0746	0.11	0.176	108.003	audio_features	1q1Uk6aQvyjavCsnTb5lFH	https://api.spotify.com/v1/tracks/1q1Uk6aQvyjavCsnTb5lFH	https://api.spotify.com/v1/audio-analysis/1q1Uk6aQvyjavCsnTb5lFH	256347	4
9460	The Internet	Bravo	spotify:track:03s6mrEsdLO38EwPOZ6keH	23	0.808	0.305	5	-7.565	0	0.0404	0.737	0.00108	0.116	0.832	84.98	audio_features	03s6mrEsdLO38EwPOZ6keH	https://api.spotify.com/v1/tracks/03s6mrEsdLO38EwPOZ6keH	https://api.spotify.com/v1/audio-analysis/03s6mrEsdLO38EwPOZ6keH	206347	4
9461	The Internet	Come Over	spotify:track:2hPNuVVSV1tqiD2uPlfehz	40	0.529	0.598	8	-7.951	1	0.187	0.0968	0.171	0.189	0.691	92.01	audio_features	2hPNuVVSV1tqiD2uPlfehz	https://api.spotify.com/v1/tracks/2hPNuVVSV1tqiD2uPlfehz	https://api.spotify.com/v1/audio-analysis/2hPNuVVSV1tqiD2uPlfehz	321853	4
9462	The Internet	Come Together	spotify:track:1l32mo5oW5oIRRjNnVJBNR	4	0.684	0.564	0	-8.45	0	0.0432	0.363	0.332	0.118	0.52	96.357	audio_features	1l32mo5oW5oIRRjNnVJBNR	https://api.spotify.com/v1/tracks/1l32mo5oW5oIRRjNnVJBNR	https://api.spotify.com/v1/audio-analysis/1l32mo5oW5oIRRjNnVJBNR	220587	4
9463	The Internet	Dontcha	spotify:track:6dET51TwAJPrKV5wmA5Vhr	2	0.861	0.346	8	-12.033	0	0.0702	0.0161	0.127	0.104	0.579	115.264	audio_features	6dET51TwAJPrKV5wmA5Vhr	https://api.spotify.com/v1/tracks/6dET51TwAJPrKV5wmA5Vhr	https://api.spotify.com/v1/audio-analysis/6dET51TwAJPrKV5wmA5Vhr	201640	4
9464	The Internet	Famous	spotify:track:0QVj6UjhT2QBE7dd3HNrPx	1	0.641	0.72	4	-6.005	0	0.146	0.177	0.000118	0.462	0.777	118.448	audio_features	0QVj6UjhT2QBE7dd3HNrPx	https://api.spotify.com/v1/tracks/0QVj6UjhT2QBE7dd3HNrPx	https://api.spotify.com/v1/audio-analysis/0QVj6UjhT2QBE7dd3HNrPx	187187	4
9465	The Internet	Fastlane	spotify:track:7hCuHjpvqalxCKMFoT382G	1	0.758	0.69	5	-7.428	1	0.0832	0.219	6.24e-05	0.372	0.331	90.032	audio_features	7hCuHjpvqalxCKMFoT382G	https://api.spotify.com/v1/tracks/7hCuHjpvqalxCKMFoT382G	https://api.spotify.com/v1/audio-analysis/7hCuHjpvqalxCKMFoT382G	223640	4
9466	The Internet	For the World (feat. James Fauntleroy)	spotify:track:2wknuokNRAnUPoNmYe0shu	1	0.576	0.445	10	-9.981	0	0.223	0.282	0.0	0.7	0.612	94.962	audio_features	2wknuokNRAnUPoNmYe0shu	https://api.spotify.com/v1/tracks/2wknuokNRAnUPoNmYe0shu	https://api.spotify.com/v1/audio-analysis/2wknuokNRAnUPoNmYe0shu	203880	4
9467	The Internet	Gabby (feat. Janelle Monáe)	spotify:track:5xok0LRntz8qY9ljEwPV9L	47	0.498	0.78	9	-4.947	1	0.201	0.00909	0.16	0.25	0.657	156.772	audio_features	5xok0LRntz8qY9ljEwPV9L	https://api.spotify.com/v1/tracks/5xok0LRntz8qY9ljEwPV9L	https://api.spotify.com/v1/audio-analysis/5xok0LRntz8qY9ljEwPV9L	212080	4
9468	The Internet	Get Away	spotify:track:10SUWedx0zohs8M3OJpnA7	29	0.757	0.485	9	-12.309	1	0.0648	0.402	0.619	0.193	0.372	110.371	audio_features	10SUWedx0zohs8M3OJpnA7	https://api.spotify.com/v1/tracks/10SUWedx0zohs8M3OJpnA7	https://api.spotify.com/v1/audio-analysis/10SUWedx0zohs8M3OJpnA7	148707	4
9469	The Internet	Girl (feat. KAYTRANADA)	spotify:track:3PFaFVWq5wucLu6s4baj9D	94	0.568	0.42	7	-11.169	0	0.276	0.536	0.124	0.101	0.453	79.89	audio_features	3PFaFVWq5wucLu6s4baj9D	https://api.spotify.com/v1/tracks/3PFaFVWq5wucLu6s4baj9D	https://api.spotify.com/v1/audio-analysis/3PFaFVWq5wucLu6s4baj9D	415613	4
9470	The Internet	Go with It (feat. VIC MENSA)	spotify:track:5cpB6MXX1RmdVHnTLcKtHC	26	0.664	0.646	11	-8.936	0	0.0802	0.281	0.000111	0.16	0.598	94.97	audio_features	5cpB6MXX1RmdVHnTLcKtHC	https://api.spotify.com/v1/tracks/5cpB6MXX1RmdVHnTLcKtHC	https://api.spotify.com/v1/audio-analysis/5cpB6MXX1RmdVHnTLcKtHC	266227	4
9471	The Internet	Hold On	spotify:track:5tqZJUHEuqdN12RZVq2l9p	127	0.7	0.414	0	-10.864	1	0.0373	0.849	0.0606	0.107	0.444	60.479	audio_features	5tqZJUHEuqdN12RZVq2l9p	https://api.spotify.com/v1/tracks/5tqZJUHEuqdN12RZVq2l9p	https://api.spotify.com/v1/audio-analysis/5tqZJUHEuqdN12RZVq2l9p	406467	4
9472	The Internet	It Gets Better (With Time)	spotify:track:7bKxc7UstlRxOtNBvLjGSs	4	0.484	0.375	7	-8.957	1	0.364	0.687	3.29e-05	0.105	0.514	83.997	audio_features	7bKxc7UstlRxOtNBvLjGSs	https://api.spotify.com/v1/tracks/7bKxc7UstlRxOtNBvLjGSs	https://api.spotify.com/v1/audio-analysis/7bKxc7UstlRxOtNBvLjGSs	326533	4
9473	The Internet	Just Sayin/I Tried	spotify:track:2F4JaV4P4zajoAiUkHD36b	45	0.489	0.506	11	-10.251	1	0.177	0.427	0.0862	0.12	0.431	95.528	audio_features	2F4JaV4P4zajoAiUkHD36b	https://api.spotify.com/v1/tracks/2F4JaV4P4zajoAiUkHD36b	https://api.spotify.com/v1/audio-analysis/2F4JaV4P4zajoAiUkHD36b	413587	4
9474	The Internet	La Di Da	spotify:track:5IIq5uEYpUZoSjTEjqn7q1	1	0.685	0.745	1	-6.659	1	0.117	0.259	3.11e-05	0.107	0.834	103.119	audio_features	5IIq5uEYpUZoSjTEjqn7q1	https://api.spotify.com/v1/tracks/5IIq5uEYpUZoSjTEjqn7q1	https://api.spotify.com/v1/audio-analysis/5IIq5uEYpUZoSjTEjqn7q1	207013	4
9475	The Internet	Look What U Started	spotify:track:0sSNa2XDu7dxbnjK0lKnDH	35	0.817	0.435	9	-5.784	0	0.057	0.322	0.00537	0.109	0.53	94.015	audio_features	0sSNa2XDu7dxbnjK0lKnDH	https://api.spotify.com/v1/tracks/0sSNa2XDu7dxbnjK0lKnDH	https://api.spotify.com/v1/audio-analysis/0sSNa2XDu7dxbnjK0lKnDH	270787	4
9476	The Internet	Love Song - 1	spotify:track:6pJhWNF3K9VFLeWlp34c5W	2	0.8	0.499	11	-10.369	0	0.173	0.0305	0.265	0.0778	0.645	171.942	audio_features	6pJhWNF3K9VFLeWlp34c5W	https://api.spotify.com/v1/tracks/6pJhWNF3K9VFLeWlp34c5W	https://api.spotify.com/v1/audio-analysis/6pJhWNF3K9VFLeWlp34c5W	89240	4
9477	The Internet	Missing You	spotify:track:2wpIImsIxXpYonnrGr0CdW	1	0.791	0.129	2	-12.51	1	0.149	0.513	0.11	0.114	0.248	140.014	audio_features	2wpIImsIxXpYonnrGr0CdW	https://api.spotify.com/v1/tracks/2wpIImsIxXpYonnrGr0CdW	https://api.spotify.com/v1/audio-analysis/2wpIImsIxXpYonnrGr0CdW	136907	4
9478	The Internet	Mood	spotify:track:5biM2vzWFcYOVFcsrYK2wA	2	0.697	0.458	4	-8.092	0	0.282	0.282	0.574	0.111	0.483	90.008	audio_features	5biM2vzWFcYOVFcsrYK2wA	https://api.spotify.com/v1/tracks/5biM2vzWFcYOVFcsrYK2wA	https://api.spotify.com/v1/audio-analysis/5biM2vzWFcYOVFcsrYK2wA	198107	4
9479	The Internet	Ode To A Dream (feat. Kilo Kish & Coco O.)	spotify:track:0lH8bhXuqdX9sBNrWgBpcO	1	0.246	0.761	4	-6.008	0	0.281	0.285	0.0	0.38	0.476	178.556	audio_features	0lH8bhXuqdX9sBNrWgBpcO	https://api.spotify.com/v1/tracks/0lH8bhXuqdX9sBNrWgBpcO	https://api.spotify.com/v1/audio-analysis/0lH8bhXuqdX9sBNrWgBpcO	249507	4
9480	The Internet	Palace/Curse (feat. Tyler, The Creator & Steve Lacy)	spotify:track:300DUx4tdtCdGEUXR032jA	5	0.447	0.625	10	-8.212	0	0.323	0.0351	0.000727	0.243	0.261	67.104	audio_features	300DUx4tdtCdGEUXR032jA	https://api.spotify.com/v1/tracks/300DUx4tdtCdGEUXR032jA	https://api.spotify.com/v1/audio-analysis/300DUx4tdtCdGEUXR032jA	440013	4
9481	The Internet	Partners in Crime, Pt. 2	spotify:track:1xbRwrcVmD4RWMKXX6ZLwW	1	0.567	0.533	1	-11.31	1	0.0526	0.101	0.00015	0.0787	0.601	149.636	audio_features	1xbRwrcVmD4RWMKXX6ZLwW	https://api.spotify.com/v1/tracks/1xbRwrcVmD4RWMKXX6ZLwW	https://api.spotify.com/v1/audio-analysis/1xbRwrcVmD4RWMKXX6ZLwW	325400	4
9482	The Internet	Pupil | The Patience	spotify:track:1qWnNQKd67WhS3GONoapyx	1	0.403	0.493	1	-8.875	1	0.0301	0.129	0.062	0.18	0.219	139.99	audio_features	1qWnNQKd67WhS3GONoapyx	https://api.spotify.com/v1/tracks/1qWnNQKd67WhS3GONoapyx	https://api.spotify.com/v1/audio-analysis/1qWnNQKd67WhS3GONoapyx	494653	4
9483	The Internet	Roll (Burbank Funk)	spotify:track:01bfHCsUTwydXCHP1VoLlI	2	0.784	0.682	1	-8.614	1	0.0962	0.185	6.25e-06	0.106	0.967	112.512	audio_features	01bfHCsUTwydXCHP1VoLlI	https://api.spotify.com/v1/tracks/01bfHCsUTwydXCHP1VoLlI	https://api.spotify.com/v1/audio-analysis/01bfHCsUTwydXCHP1VoLlI	191027	4
9484	The Internet	Roll (Burbank Funk) - KAYTRANADA Remix	spotify:track:2sVcw1xyQe44BGnEKLTzJB	1	0.767	0.457	11	-9.279	1	0.156	0.0475	0.565	0.109	0.384	112.464	audio_features	2sVcw1xyQe44BGnEKLTzJB	https://api.spotify.com/v1/tracks/2sVcw1xyQe44BGnEKLTzJB	https://api.spotify.com/v1/audio-analysis/2sVcw1xyQe44BGnEKLTzJB	243027	4
9485	The Internet	Shadow Dance	spotify:track:69yzAclRgnXMGbyVIMdxXk	1	0.708	0.186	8	-12.363	0	0.0395	0.139	9.67e-05	0.105	0.533	120.137	audio_features	69yzAclRgnXMGbyVIMdxXk	https://api.spotify.com/v1/tracks/69yzAclRgnXMGbyVIMdxXk	https://api.spotify.com/v1/audio-analysis/69yzAclRgnXMGbyVIMdxXk	238280	4
9486	The Internet	Somthing's Missing	spotify:track:0fScVCIlDvKJYB550Fp8rM	1	0.62	0.48	5	-9.348	0	0.1	0.154	0.357	0.0676	0.568	100.004	audio_features	0fScVCIlDvKJYB550Fp8rM	https://api.spotify.com/v1/tracks/0fScVCIlDvKJYB550Fp8rM	https://api.spotify.com/v1/audio-analysis/0fScVCIlDvKJYB550Fp8rM	379973	4
9487	The Internet	Special Affair	spotify:track:3NWTRZ0A8xKlBP1qgNftql	69	0.795	0.409	9	-10.134	0	0.0859	0.183	0.00108	0.112	0.518	120.095	audio_features	3NWTRZ0A8xKlBP1qgNftql	https://api.spotify.com/v1/tracks/3NWTRZ0A8xKlBP1qgNftql	https://api.spotify.com/v1/audio-analysis/3NWTRZ0A8xKlBP1qgNftql	176187	4
9488	The Internet	Stay the Night	spotify:track:0JADBJ42q1ab92VOULBh9V	32	0.746	0.422	9	-11.769	0	0.0352	0.755	0.117	0.104	0.604	93.002	audio_features	0JADBJ42q1ab92VOULBh9V	https://api.spotify.com/v1/tracks/0JADBJ42q1ab92VOULBh9V	https://api.spotify.com/v1/audio-analysis/0JADBJ42q1ab92VOULBh9V	261640	4
9489	The Internet	Sunset (feat. Yuna Zarai)	spotify:track:0yIUV22RiuBmcdPQHIFNsX	2	0.681	0.511	6	-14.149	0	0.0597	0.206	0.251	0.159	0.636	165.968	audio_features	0yIUV22RiuBmcdPQHIFNsX	https://api.spotify.com/v1/tracks/0yIUV22RiuBmcdPQHIFNsX	https://api.spotify.com/v1/audio-analysis/0yIUV22RiuBmcdPQHIFNsX	245773	4
9490	The Internet	Tellem (Intro)	spotify:track:4J1LSgh7cCfdK8dbMLm9Ga	1	0.526	0.558	1	-13.226	1	0.0365	0.412	0.64	0.067	0.454	80.404	audio_features	4J1LSgh7cCfdK8dbMLm9Ga	https://api.spotify.com/v1/tracks/4J1LSgh7cCfdK8dbMLm9Ga	https://api.spotify.com/v1/audio-analysis/4J1LSgh7cCfdK8dbMLm9Ga	186960	4
9491	The Internet	The Garden	spotify:track:54IkjkUr21iPPUfmwsyiLQ	1	0.351	0.577	1	-10.912	1	0.0723	0.0355	0.705	0.183	0.619	81.432	audio_features	54IkjkUr21iPPUfmwsyiLQ	https://api.spotify.com/v1/tracks/54IkjkUr21iPPUfmwsyiLQ	https://api.spotify.com/v1/audio-analysis/54IkjkUr21iPPUfmwsyiLQ	130413	4
9492	The Internet	They Say (feat. Tay Walker)	spotify:track:0aDwwdroOgcUhywcxZUc89	1	0.622	0.41	0	-5.861	1	0.0322	0.735	2.25e-06	0.118	0.664	113.179	audio_features	0aDwwdroOgcUhywcxZUc89	https://api.spotify.com/v1/tracks/0aDwwdroOgcUhywcxZUc89	https://api.spotify.com/v1/audio-analysis/0aDwwdroOgcUhywcxZUc89	194427	5
9493	The Internet	Two Doves	spotify:track:1b5BXmqJ6Amv4RJVhIO4qw	1	0.602	0.817	4	-7.019	1	0.0448	0.0866	0.00471	0.312	0.64	174.028	audio_features	1b5BXmqJ6Amv4RJVhIO4qw	https://api.spotify.com/v1/tracks/1b5BXmqJ6Amv4RJVhIO4qw	https://api.spotify.com/v1/audio-analysis/1b5BXmqJ6Amv4RJVhIO4qw	160827	4
9494	The Internet	Under Control	spotify:track:2kBHv0gFA2iheTUXmPB9e1	2	0.706	0.714	7	-6.134	1	0.061	0.327	0.0111	0.185	0.503	98.003	audio_features	2kBHv0gFA2iheTUXmPB9e1	https://api.spotify.com/v1/tracks/2kBHv0gFA2iheTUXmPB9e1	https://api.spotify.com/v1/audio-analysis/2kBHv0gFA2iheTUXmPB9e1	244293	4
9495	The Internet	Visions (feat. Coco O.)	spotify:track:2RlJ7UASqJQvUXil3QQHNe	1	0.511	0.63	4	-10.049	1	0.0977	0.273	0.0	0.115	0.651	80.928	audio_features	2RlJ7UASqJQvUXil3QQHNe	https://api.spotify.com/v1/tracks/2RlJ7UASqJQvUXil3QQHNe	https://api.spotify.com/v1/audio-analysis/2RlJ7UASqJQvUXil3QQHNe	92627	4
9496	The Internet	Wanders of the Mind (feat. Mac Miller)	spotify:track:6AwPKRtPVzzp2CLHYWCcNy	1	0.425	0.404	10	-12.041	0	0.0384	0.61	0.000181	0.0594	0.178	120.188	audio_features	6AwPKRtPVzzp2CLHYWCcNy	https://api.spotify.com/v1/tracks/6AwPKRtPVzzp2CLHYWCcNy	https://api.spotify.com/v1/audio-analysis/6AwPKRtPVzzp2CLHYWCcNy	266413	4
9497	The Internet	Wanna Be	spotify:track:5GjisoOfsN8qagrax01T4y	21	0.875	0.41	7	-6.29	0	0.0571	0.0674	0.0374	0.106	0.445	87.999	audio_features	5GjisoOfsN8qagrax01T4y	https://api.spotify.com/v1/tracks/5GjisoOfsN8qagrax01T4y	https://api.spotify.com/v1/audio-analysis/5GjisoOfsN8qagrax01T4y	267400	4
9498	The Isley Brothers	Love the One You're With	spotify:track:0NnyYBnyStcNKDu7PejLPF	1	0.75	0.78	4	-7.861	1	0.036	0.367	2.67e-06	0.153	0.738	94.864	audio_features	0NnyYBnyStcNKDu7PejLPF	https://api.spotify.com/v1/tracks/0NnyYBnyStcNKDu7PejLPF	https://api.spotify.com/v1/audio-analysis/0NnyYBnyStcNKDu7PejLPF	223520	4
9499	The Isley Brothers	This Old Heart Of Mine (Is Weak For You)	spotify:track:5c33j1xFVOL4G24zxYhssB	1	0.632	0.59	5	-10.206	1	0.0305	0.346	0.0	0.24	0.953	130.287	audio_features	5c33j1xFVOL4G24zxYhssB	https://api.spotify.com/v1/tracks/5c33j1xFVOL4G24zxYhssB	https://api.spotify.com/v1/audio-analysis/5c33j1xFVOL4G24zxYhssB	172733	4
9500	The Jacka	All Over Me	spotify:track:1RZO3o09sqG1XzptyivCrG	1	0.734	0.61	6	-5.182	0	0.214	0.0394	0.0	0.0819	0.588	89.947	audio_features	1RZO3o09sqG1XzptyivCrG	https://api.spotify.com/v1/tracks/1RZO3o09sqG1XzptyivCrG	https://api.spotify.com/v1/audio-analysis/1RZO3o09sqG1XzptyivCrG	211667	4
9501	The Jackson 5	I Want You Back	spotify:track:3tSi6iFO9yLGIYIqMEgjC9	1	0.67	0.584	8	-8.325	1	0.034	0.439	0.00614	0.178	0.944	98.185	audio_features	3tSi6iFO9yLGIYIqMEgjC9	https://api.spotify.com/v1/tracks/3tSi6iFO9yLGIYIqMEgjC9	https://api.spotify.com/v1/audio-analysis/3tSi6iFO9yLGIYIqMEgjC9	179227	4
9502	The Jackson 5	I Want You Back	spotify:track:5LxvwujISqiB8vpRYv887S	1	0.469	0.538	8	-13.559	1	0.0571	0.305	0.00012	0.37	0.886	196.605	audio_features	5LxvwujISqiB8vpRYv887S	https://api.spotify.com/v1/tracks/5LxvwujISqiB8vpRYv887S	https://api.spotify.com/v1/audio-analysis/5LxvwujISqiB8vpRYv887S	176333	4
9503	The Jackson 5	Santa Claus Is Coming To Town	spotify:track:6UtMqJpaqnGYitxvK84gZp	4	0.687	0.839	5	-2.207	1	0.0348	0.319	9.44e-06	0.115	0.952	146.836	audio_features	6UtMqJpaqnGYitxvK84gZp	https://api.spotify.com/v1/tracks/6UtMqJpaqnGYitxvK84gZp	https://api.spotify.com/v1/audio-analysis/6UtMqJpaqnGYitxvK84gZp	144253	4
9504	The Jackson 5	Who's Lovin' You	spotify:track:6cZrsaNb4Zo9E5KHk7gcz5	1	0.247	0.307	7	-13.16	1	0.0371	0.648	2.43e-05	0.281	0.403	161.982	audio_features	6cZrsaNb4Zo9E5KHk7gcz5	https://api.spotify.com/v1/tracks/6cZrsaNb4Zo9E5KHk7gcz5	https://api.spotify.com/v1/audio-analysis/6cZrsaNb4Zo9E5KHk7gcz5	235640	3
9505	The Jazzister	Introduction	spotify:track:0nFs6889dSVMlQTV5GOfOL	1	0.475	0.31	7	-15.22	1	0.241	0.133	0.738	0.17	0.646	76.084	audio_features	0nFs6889dSVMlQTV5GOfOL	https://api.spotify.com/v1/tracks/0nFs6889dSVMlQTV5GOfOL	https://api.spotify.com/v1/audio-analysis/0nFs6889dSVMlQTV5GOfOL	165000	4
9506	The Journeymen	500 Miles	spotify:track:1jM8z2Y97QZHTKbY30yGAw	1	0.557	0.0924	0	-23.879	0	0.0298	0.939	0.00198	0.101	0.633	109.552	audio_features	1jM8z2Y97QZHTKbY30yGAw	https://api.spotify.com/v1/tracks/1jM8z2Y97QZHTKbY30yGAw	https://api.spotify.com/v1/audio-analysis/1jM8z2Y97QZHTKbY30yGAw	193200	4
9507	The Kiboomers	Triangle Song	spotify:track:0E5Kmmk8TWpavd79tf9Gpw	1	0.723	0.298	7	-7.89	1	0.0817	0.741	0.0	0.108	0.567	169.785	audio_features	0E5Kmmk8TWpavd79tf9Gpw	https://api.spotify.com/v1/tracks/0E5Kmmk8TWpavd79tf9Gpw	https://api.spotify.com/v1/audio-analysis/0E5Kmmk8TWpavd79tf9Gpw	158373	3
9508	The Kid LAROI	STAY (with Justin Bieber)	spotify:track:5HCyWlXZPP0y6Gqq8TgA20	1	0.591	0.764	1	-5.484	1	0.0483	0.0383	0.0	0.103	0.478	169.928	audio_features	5HCyWlXZPP0y6Gqq8TgA20	https://api.spotify.com/v1/tracks/5HCyWlXZPP0y6Gqq8TgA20	https://api.spotify.com/v1/audio-analysis/5HCyWlXZPP0y6Gqq8TgA20	141806	4
9509	The Kid LAROI	WITHOUT YOU	spotify:track:27OeeYzk6klgBh83TSvGMA	4	0.662	0.413	0	-7.357	1	0.0299	0.213	0.0	0.134	0.467	93.005	audio_features	27OeeYzk6klgBh83TSvGMA	https://api.spotify.com/v1/tracks/27OeeYzk6klgBh83TSvGMA	https://api.spotify.com/v1/audio-analysis/27OeeYzk6klgBh83TSvGMA	161385	4
9510	The Killers	Mr. Brightside	spotify:track:7oK9VyNzrYvRFo7nQEYkWN	4	0.356	0.924	1	-3.74	1	0.0808	0.00101	0.0	0.0953	0.232	148.017	audio_features	7oK9VyNzrYvRFo7nQEYkWN	https://api.spotify.com/v1/tracks/7oK9VyNzrYvRFo7nQEYkWN	https://api.spotify.com/v1/audio-analysis/7oK9VyNzrYvRFo7nQEYkWN	222587	4
9511	The King's Singers	Carol of the Bells (Arr. Keith Roberts)	spotify:track:5ib55gQp2FVT26AsfysOzV	7	0.625	0.31	9	-13.369	0	0.0396	0.973	3.57e-05	0.0985	0.152	94.899	audio_features	5ib55gQp2FVT26AsfysOzV	https://api.spotify.com/v1/tracks/5ib55gQp2FVT26AsfysOzV	https://api.spotify.com/v1/audio-analysis/5ib55gQp2FVT26AsfysOzV	163407	3
9512	The Knack	My Sharona	spotify:track:1HOMkjp0nHMaTnfAkslCQj	1	0.586	0.7	0	-9.558	1	0.0363	0.0589	0.00125	0.0318	0.897	147.245	audio_features	1HOMkjp0nHMaTnfAkslCQj	https://api.spotify.com/v1/tracks/1HOMkjp0nHMaTnfAkslCQj	https://api.spotify.com/v1/audio-analysis/1HOMkjp0nHMaTnfAkslCQj	295400	4
