	artist_name	track_name	uri	num_listens	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature
1559	Frank Ocean	Lost	spotify:track:3GZD6HmiNUhxXYf8Gch723	13	0.913	0.603	8	-4.892	1	0.226	0.0272	0.000503	0.167	0.497	123.061	audio_features	3GZD6HmiNUhxXYf8Gch723	https://api.spotify.com/v1/tracks/3GZD6HmiNUhxXYf8Gch723	https://api.spotify.com/v1/audio-analysis/3GZD6HmiNUhxXYf8Gch723	234093	4
1560	Frank Ocean	Nights	spotify:track:7eqoqGkKwgOaWNNHx90uEZ	3	0.457	0.551	5	-9.36	0	0.167	0.427	1.15E-06	0.113	0.428	89.87	audio_features	7eqoqGkKwgOaWNNHx90uEZ	https://api.spotify.com/v1/tracks/7eqoqGkKwgOaWNNHx90uEZ	https://api.spotify.com/v1/audio-analysis/7eqoqGkKwgOaWNNHx90uEZ	307151	4
1561	Frank Ocean	Nikes	spotify:track:19YKaevk2bce4odJkP5L22	5	0.633	0.395	8	-9.638	1	0.0857	0.692	0.000222	0.108	0.123	138.023	audio_features	19YKaevk2bce4odJkP5L22	https://api.spotify.com/v1/tracks/19YKaevk2bce4odJkP5L22	https://api.spotify.com/v1/audio-analysis/19YKaevk2bce4odJkP5L22	314075	4
1562	Frank Ocean	Novacane	spotify:track:4osgfFTICMkcGbbigdsa53	7	0.762	0.508	3	-9.112	1	0.0919	0.0584	0.00126	0.16	0.37	93.51	audio_features	4osgfFTICMkcGbbigdsa53	https://api.spotify.com/v1/tracks/4osgfFTICMkcGbbigdsa53	https://api.spotify.com/v1/audio-analysis/4osgfFTICMkcGbbigdsa53	302347	4
1563	Frank Ocean	Pink + White	spotify:track:3xKsf9qdS1CyvXSMEid6g8	60	0.545	0.545	9	-7.362	1	0.107	0.667	5.48E-05	0.417	0.549	159.94	audio_features	3xKsf9qdS1CyvXSMEid6g8	https://api.spotify.com/v1/tracks/3xKsf9qdS1CyvXSMEid6g8	https://api.spotify.com/v1/audio-analysis/3xKsf9qdS1CyvXSMEid6g8	184516	3
1564	Frank Ocean	Provider	spotify:track:6R6ihJhRbgu7JxJKIbW57w	3	0.654	0.325	2	-11.925	1	0.282	0.74	2.14E-05	0.152	0.39	139.886	audio_features	6R6ihJhRbgu7JxJKIbW57w	https://api.spotify.com/v1/tracks/6R6ihJhRbgu7JxJKIbW57w	https://api.spotify.com/v1/audio-analysis/6R6ihJhRbgu7JxJKIbW57w	243238	4
1565	Frank Ocean	Super Rich Kids	spotify:track:0725YWm6Z0TpZ6wrNk64Eb	4	0.739	0.419	3	-8.241	0	0.0854	0.219	0	0.196	0.58	60.493	audio_features	0725YWm6Z0TpZ6wrNk64Eb	https://api.spotify.com/v1/tracks/0725YWm6Z0TpZ6wrNk64Eb	https://api.spotify.com/v1/audio-analysis/0725YWm6Z0TpZ6wrNk64Eb	304760	4
1566	Frank Ocean	Thinkin Bout You	spotify:track:7DfFc7a6Rwfi3YQMRbDMau	69	0.721	0.339	0	-11.195	1	0.0532	0.409	0.00153	0.0973	0.2	129.83	audio_features	7DfFc7a6Rwfi3YQMRbDMau	https://api.spotify.com/v1/tracks/7DfFc7a6Rwfi3YQMRbDMau	https://api.spotify.com/v1/audio-analysis/7DfFc7a6Rwfi3YQMRbDMau	200747	4
1567	Frank Sinatra	All Of Me - Remastered	spotify:track:1GLA53wyoybkJIQPLJR1Ml	3	0.61	0.32	2	-9.956	0	0.0623	0.746	0	0.127	0.516	129.223	audio_features	1GLA53wyoybkJIQPLJR1Ml	https://api.spotify.com/v1/tracks/1GLA53wyoybkJIQPLJR1Ml	https://api.spotify.com/v1/audio-analysis/1GLA53wyoybkJIQPLJR1Ml	126533	4
1568	Frank Sinatra	Fly Me To The Moon (In Other Words)	spotify:track:5b7OgznPJJr1vHNYGyvxau	40	0.668	0.26	7	-14.256	1	0.0523	0.453	0	0.0621	0.368	119.416	audio_features	5b7OgznPJJr1vHNYGyvxau	https://api.spotify.com/v1/tracks/5b7OgznPJJr1vHNYGyvxau	https://api.spotify.com/v1/audio-analysis/5b7OgznPJJr1vHNYGyvxau	147000	4
1569	Frank Sinatra	Have Yourself a Merry Little Christmas	spotify:track:6ZDaRctHGLVCYY430vaAyT	34	0.205	0.188	7	-14.192	1	0.0393	0.774	1.30E-06	0.376	0.291	172.142	audio_features	6ZDaRctHGLVCYY430vaAyT	https://api.spotify.com/v1/tracks/6ZDaRctHGLVCYY430vaAyT	https://api.spotify.com/v1/audio-analysis/6ZDaRctHGLVCYY430vaAyT	155200	5
1570	Frank Sinatra	Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet)	spotify:track:7inXu0Eaeg02VsM8kHNvzM	39	0.603	0.321	2	-11.489	1	0.0599	0.881	0	0.34	0.844	143.104	audio_features	7inXu0Eaeg02VsM8kHNvzM	https://api.spotify.com/v1/tracks/7inXu0Eaeg02VsM8kHNvzM	https://api.spotify.com/v1/audio-analysis/7inXu0Eaeg02VsM8kHNvzM	155600	4
1571	Frank Sinatra	Strangers In The Night	spotify:track:74VR3AkGPhbYXnxcOYa16x	30	0.259	0.473	5	-8.275	1	0.0295	0.592	0	0.201	0.539	90.348	audio_features	74VR3AkGPhbYXnxcOYa16x	https://api.spotify.com/v1/tracks/74VR3AkGPhbYXnxcOYa16x	https://api.spotify.com/v1/audio-analysis/74VR3AkGPhbYXnxcOYa16x	157867	4
1572	Frankie Ballard	Sunshine & Whiskey	spotify:track:6aNwDe5YH5YUPlpHkku52w	23	0.67	0.737	9	-6.794	1	0.0434	0.223	0	0.325	0.754	92.983	audio_features	6aNwDe5YH5YUPlpHkku52w	https://api.spotify.com/v1/tracks/6aNwDe5YH5YUPlpHkku52w	https://api.spotify.com/v1/audio-analysis/6aNwDe5YH5YUPlpHkku52w	182400	4
1573	Frankie J	Obsesion (No Es Amor) (feat. Baby Bash)	spotify:track:4UC4H4vX3bJtcgtKR0ZCFJ	54	0.649	0.503	8	-8.321	1	0.047	0.0939	0	0.303	0.538	75.037	audio_features	4UC4H4vX3bJtcgtKR0ZCFJ	https://api.spotify.com/v1/tracks/4UC4H4vX3bJtcgtKR0ZCFJ	https://api.spotify.com/v1/audio-analysis/4UC4H4vX3bJtcgtKR0ZCFJ	225627	4
1574	Frankie Valli	Can't Take My Eyes Off You	spotify:track:13jJu9zoXOQnqiLaJsg41K	2	0.581	0.78	4	-7.053	1	0.0567	0.508	1.07E-05	0.0799	0.561	123.711	audio_features	13jJu9zoXOQnqiLaJsg41K	https://api.spotify.com/v1/tracks/13jJu9zoXOQnqiLaJsg41K	https://api.spotify.com/v1/audio-analysis/13jJu9zoXOQnqiLaJsg41K	203680	4
1575	Frankie Valli	Can't Take My Eyes off You	spotify:track:0bfvHnWWOeU1U5XeKyVLbW	56	0.581	0.78	4	-7.053	1	0.0567	0.508	1.07E-05	0.0799	0.561	123.711	audio_features	0bfvHnWWOeU1U5XeKyVLbW	https://api.spotify.com/v1/tracks/0bfvHnWWOeU1U5XeKyVLbW	https://api.spotify.com/v1/audio-analysis/0bfvHnWWOeU1U5XeKyVLbW	203680	4
1576	Frankie Valli	Grease - 2007 Remaster	spotify:track:5Vrczz39CvlD3OGCa6utoA	20	0.82	0.464	11	-8.45	1	0.0481	0.156	0	0.101	0.872	109.374	audio_features	5Vrczz39CvlD3OGCa6utoA	https://api.spotify.com/v1/tracks/5Vrczz39CvlD3OGCa6utoA	https://api.spotify.com/v1/audio-analysis/5Vrczz39CvlD3OGCa6utoA	207307	4
1577	Frankie Valli & The Four Seasons	Sherry	spotify:track:7sqK6f8dHVx3Q1GjFrVyGl	27	0.701	0.471	0	-8.072	1	0.0421	0.647	0	0.125	0.69	117.564	audio_features	7sqK6f8dHVx3Q1GjFrVyGl	https://api.spotify.com/v1/tracks/7sqK6f8dHVx3Q1GjFrVyGl	https://api.spotify.com/v1/audio-analysis/7sqK6f8dHVx3Q1GjFrVyGl	152160	4
1578	Franz Liszt	Consolation No. 3 in D-Flat Major, S. 172/3	spotify:track:66QFC1l8Oe1bKSLdZYwr9B	2	0.276	0.00856	1	-29.686	1	0.0367	0.991	0.913	0.132	0.0811	71.448	audio_features	66QFC1l8Oe1bKSLdZYwr9B	https://api.spotify.com/v1/tracks/66QFC1l8Oe1bKSLdZYwr9B	https://api.spotify.com/v1/audio-analysis/66QFC1l8Oe1bKSLdZYwr9B	264560	4
1579	Freddie Aguilar	Anak	spotify:track:6uQmdT0bHKD2XSWUIIgAQf	3	0.461	0.3	9	-12.989	0	0.0293	0.2	9.87E-05	0.125	0.178	77.671	audio_features	6uQmdT0bHKD2XSWUIIgAQf	https://api.spotify.com/v1/tracks/6uQmdT0bHKD2XSWUIIgAQf	https://api.spotify.com/v1/audio-analysis/6uQmdT0bHKD2XSWUIIgAQf	232053	4
1580	Frederick Delius	Hassan: Serenade (arr. E. Fenby for cello and piano)	spotify:track:37eLhLyw7UaKD8yZwAQxJ8	3	0.139	0.026	5	-26.239	1	0.0472	0.989	0.932	0.123	0.0423	75.405	audio_features	37eLhLyw7UaKD8yZwAQxJ8	https://api.spotify.com/v1/tracks/37eLhLyw7UaKD8yZwAQxJ8	https://api.spotify.com/v1/audio-analysis/37eLhLyw7UaKD8yZwAQxJ8	255280	4
1581	Fredo Bang	Free Thug	spotify:track:5h4qEUTG3DXfYOgKPDL52O	12	0.9	0.674	10	-5.083	1	0.14	0.0959	0	0.107	0.85	140	audio_features	5h4qEUTG3DXfYOgKPDL52O	https://api.spotify.com/v1/tracks/5h4qEUTG3DXfYOgKPDL52O	https://api.spotify.com/v1/audio-analysis/5h4qEUTG3DXfYOgKPDL52O	137143	4
1582	Free Nationals	Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra)	spotify:track:0cciBj4236w1xByzZvn92D	96	0.552	0.741	11	-5.419	0	0.0542	0.284	8.20E-05	0.334	0.718	69.709	audio_features	0cciBj4236w1xByzZvn92D	https://api.spotify.com/v1/tracks/0cciBj4236w1xByzZvn92D	https://api.spotify.com/v1/audio-analysis/0cciBj4236w1xByzZvn92D	277046	4
1583	Free Nationals	Beauty & Essex (feat. Daniel Caesar & Unknown Mortal Orchestra)	spotify:track:4ej94zqr9xYLbWphCH3TcD	5	0.552	0.741	11	-5.419	0	0.0542	0.284	8.20E-05	0.334	0.718	69.709	audio_features	4ej94zqr9xYLbWphCH3TcD	https://api.spotify.com/v1/tracks/4ej94zqr9xYLbWphCH3TcD	https://api.spotify.com/v1/audio-analysis/4ej94zqr9xYLbWphCH3TcD	277046	4
1584	Free Nationals	Eternal Light	spotify:track:1CbxG199T0fzfUV5EO7aPV	16	0.793	0.465	5	-8.134	0	0.271	0.648	0.000132	0.0871	0.898	141.85	audio_features	1CbxG199T0fzfUV5EO7aPV	https://api.spotify.com/v1/tracks/1CbxG199T0fzfUV5EO7aPV	https://api.spotify.com/v1/audio-analysis/1CbxG199T0fzfUV5EO7aPV	193740	4
1585	Free Nationals	Shibuya (feat. Syd)	spotify:track:6WVSnyKQGzs1fosa2I3FMQ	5	0.76	0.665	4	-7.021	0	0.0612	0.105	0.399	0.0945	0.808	92.992	audio_features	6WVSnyKQGzs1fosa2I3FMQ	https://api.spotify.com/v1/tracks/6WVSnyKQGzs1fosa2I3FMQ	https://api.spotify.com/v1/audio-analysis/6WVSnyKQGzs1fosa2I3FMQ	136831	4
1586	French Montana	A Lie	spotify:track:1vVNlXi8gf8tZ7OhnEs4VE	4	0.516	0.792	1	-5.38	0	0.216	0.0235	0	0.404	0.524	121.189	audio_features	1vVNlXi8gf8tZ7OhnEs4VE	https://api.spotify.com/v1/tracks/1vVNlXi8gf8tZ7OhnEs4VE	https://api.spotify.com/v1/audio-analysis/1vVNlXi8gf8tZ7OhnEs4VE	226790	5
1587	French Montana	Bring Dem Things	spotify:track:5xVOqZL4oKJKcXgQvrfx2z	2	0.394	0.658	11	-6.788	1	0.23	0.0002	0.0227	0.0817	0.351	89.465	audio_features	5xVOqZL4oKJKcXgQvrfx2z	https://api.spotify.com/v1/tracks/5xVOqZL4oKJKcXgQvrfx2z	https://api.spotify.com/v1/audio-analysis/5xVOqZL4oKJKcXgQvrfx2z	196120	4
1588	French Montana	Handstand (with Doja Cat feat. Saweetie)	spotify:track:0JcgIOrlZ0CNUOPxyudnrK	4	0.786	0.551	8	-5.789	1	0.243	0.0138	0	0.68	0.354	174.995	audio_features	0JcgIOrlZ0CNUOPxyudnrK	https://api.spotify.com/v1/tracks/0JcgIOrlZ0CNUOPxyudnrK	https://api.spotify.com/v1/audio-analysis/0JcgIOrlZ0CNUOPxyudnrK	170057	4
1589	French Montana	No Shopping (feat. Drake)	spotify:track:0Di26AbdtizzHkFstPyt7A	3	0.895	0.491	10	-10.261	0	0.246	0.0144	0.000988	0.143	0.249	83.505	audio_features	0Di26AbdtizzHkFstPyt7A	https://api.spotify.com/v1/tracks/0Di26AbdtizzHkFstPyt7A	https://api.spotify.com/v1/audio-analysis/0Di26AbdtizzHkFstPyt7A	227727	4
1590	French Montana	Unforgettable	spotify:track:1F2HXIJrE2Xn81OzT2zZvW	23	0.726	0.769	6	-5.043	1	0.123	0.0293	0.0101	0.104	0.733	97.985	audio_features	1F2HXIJrE2Xn81OzT2zZvW	https://api.spotify.com/v1/tracks/1F2HXIJrE2Xn81OzT2zZvW	https://api.spotify.com/v1/audio-analysis/1F2HXIJrE2Xn81OzT2zZvW	233833	4
1591	French Montana	Unforgettable	spotify:track:3B54sVLJ402zGa6Xm4YGNe	30	0.726	0.769	6	-5.043	1	0.123	0.0293	0.0101	0.104	0.733	97.985	audio_features	3B54sVLJ402zGa6Xm4YGNe	https://api.spotify.com/v1/tracks/3B54sVLJ402zGa6Xm4YGNe	https://api.spotify.com/v1/audio-analysis/3B54sVLJ402zGa6Xm4YGNe	233902	4
1592	Frex	Oxford Circus	spotify:track:41pmDwHHK9rvdvp6sezqaf	35	0.418	0.37	1	-10.416	1	0.104	0.583	0.00726	0.132	0.243	179.66	audio_features	41pmDwHHK9rvdvp6sezqaf	https://api.spotify.com/v1/tracks/41pmDwHHK9rvdvp6sezqaf	https://api.spotify.com/v1/audio-analysis/41pmDwHHK9rvdvp6sezqaf	152020	4
1593	Frex	Oxford Circus	spotify:track:5iBFfR1yvTrxw9TxNhqRqd	4	0.459	0.441	1	-8.733	1	0.0825	0.832	0.00901	0.182	0.287	115.059	audio_features	5iBFfR1yvTrxw9TxNhqRqd	https://api.spotify.com/v1/tracks/5iBFfR1yvTrxw9TxNhqRqd	https://api.spotify.com/v1/audio-analysis/5iBFfR1yvTrxw9TxNhqRqd	152000	5
1594	Fugees	Killing Me Softly With His Song	spotify:track:0Q0IVlqMV64kNLlwjPj0Hl	28	0.765	0.29	4	-17.117	0	0.139	0.0279	0	0.571	0.506	92.409	audio_features	0Q0IVlqMV64kNLlwjPj0Hl	https://api.spotify.com/v1/tracks/0Q0IVlqMV64kNLlwjPj0Hl	https://api.spotify.com/v1/audio-analysis/0Q0IVlqMV64kNLlwjPj0Hl	298773	4
1595	Future	Extra Luv (feat. YG)	spotify:track:1tlBuoIRrtqFs9bE9dmli5	46	0.831	0.573	4	-6.408	0	0.221	0.188	0.000883	0.109	0.229	100.015	audio_features	1tlBuoIRrtqFs9bE9dmli5	https://api.spotify.com/v1/tracks/1tlBuoIRrtqFs9bE9dmli5	https://api.spotify.com/v1/audio-analysis/1tlBuoIRrtqFs9bE9dmli5	246173	4
1596	Future	Fine China	spotify:track:5274I4mUMnYczyeXkGDWZN	3	0.656	0.542	7	-7.358	1	0.323	0.0484	0	0.126	0.551	166.111	audio_features	5274I4mUMnYczyeXkGDWZN	https://api.spotify.com/v1/tracks/5274I4mUMnYczyeXkGDWZN	https://api.spotify.com/v1/audio-analysis/5274I4mUMnYczyeXkGDWZN	141587	4
1597	Future	I'm so Groovy	spotify:track:2Nfd2ITp4WkI1aoZlYpZwg	14	0.938	0.478	1	-9.739	1	0.265	0.0418	0.00884	0.0801	0.386	138.059	audio_features	2Nfd2ITp4WkI1aoZlYpZwg	https://api.spotify.com/v1/tracks/2Nfd2ITp4WkI1aoZlYpZwg	https://api.spotify.com/v1/audio-analysis/2Nfd2ITp4WkI1aoZlYpZwg	261752	4
1598	Future	I'm so Groovy	spotify:track:4lozYCMRLtEc46exlhoK2Q	24	0.938	0.478	1	-9.739	1	0.265	0.0418	0.00884	0.0801	0.386	138.059	audio_features	4lozYCMRLtEc46exlhoK2Q	https://api.spotify.com/v1/tracks/4lozYCMRLtEc46exlhoK2Q	https://api.spotify.com/v1/audio-analysis/4lozYCMRLtEc46exlhoK2Q	261752	4
1599	Future	Life Is Good (feat. Drake)	spotify:track:5yY9lUy8nbvjM1Uyo1Uqoc	3	0.676	0.609	2	-5.831	0	0.481	0.0706	0	0.152	0.508	142.037	audio_features	5yY9lUy8nbvjM1Uyo1Uqoc	https://api.spotify.com/v1/tracks/5yY9lUy8nbvjM1Uyo1Uqoc	https://api.spotify.com/v1/audio-analysis/5yY9lUy8nbvjM1Uyo1Uqoc	237735	4
1600	Future	Mask Off	spotify:track:3rOSwuTsUlJp0Pu0MkN8r8	49	0.833	0.434	2	-8.795	1	0.431	0.0102	0.0219	0.165	0.281	150.062	audio_features	3rOSwuTsUlJp0Pu0MkN8r8	https://api.spotify.com/v1/tracks/3rOSwuTsUlJp0Pu0MkN8r8	https://api.spotify.com/v1/audio-analysis/3rOSwuTsUlJp0Pu0MkN8r8	204600	4
1601	Future	Rocket Ship	spotify:track:4HfaOznGhHYWqPtpLYz2PB	3	0.953	0.38	8	-4.941	1	0.261	0.00957	0	0.127	0.128	133.941	audio_features	4HfaOznGhHYWqPtpLYz2PB	https://api.spotify.com/v1/tracks/4HfaOznGhHYWqPtpLYz2PB	https://api.spotify.com/v1/audio-analysis/4HfaOznGhHYWqPtpLYz2PB	116847	4
1602	Future	Selfish (feat. Rihanna)	spotify:track:2Ce5IyMlVRVvN997ZJjJJA	40	0.415	0.369	8	-10.044	1	0.0741	0.0303	7.64E-06	0.383	0.0913	95.746	audio_features	2Ce5IyMlVRVvN997ZJjJJA	https://api.spotify.com/v1/tracks/2Ce5IyMlVRVvN997ZJjJJA	https://api.spotify.com/v1/audio-analysis/2Ce5IyMlVRVvN997ZJjJJA	251423	4
1603	Future	Selfish (feat. Rihanna)	spotify:track:6yHkPtl6UQ7RjtJLBPzbJw	13	0.415	0.369	8	-10.044	1	0.0741	0.0303	7.64E-06	0.383	0.0913	95.746	audio_features	6yHkPtl6UQ7RjtJLBPzbJw	https://api.spotify.com/v1/tracks/6yHkPtl6UQ7RjtJLBPzbJw	https://api.spotify.com/v1/audio-analysis/6yHkPtl6UQ7RjtJLBPzbJw	251423	4
1604	Future	Throw Away	spotify:track:2ML7vSeIZEmOCOiLUmz7Sv	14	0.479	0.593	7	-7.739	1	0.0613	0.225	0	0.207	0.0373	125.035	audio_features	2ML7vSeIZEmOCOiLUmz7Sv	https://api.spotify.com/v1/tracks/2ML7vSeIZEmOCOiLUmz7Sv	https://api.spotify.com/v1/audio-analysis/2ML7vSeIZEmOCOiLUmz7Sv	316067	4
1605	Future	WAIT FOR U (feat. Drake & Tems)	spotify:track:59nOXPmaKlBfGMDeOVGrIK	68	0.463	0.642	1	-4.474	1	0.34	0.314	0	0.0686	0.339	83.389	audio_features	59nOXPmaKlBfGMDeOVGrIK	https://api.spotify.com/v1/tracks/59nOXPmaKlBfGMDeOVGrIK	https://api.spotify.com/v1/audio-analysis/59nOXPmaKlBfGMDeOVGrIK	189893	4
1606	Future	WIFI LIT	spotify:track:6WlxcZKpEV6Bwe9InoVhMp	4	0.884	0.579	2	-6.847	1	0.299	0.064	2.38E-06	0.182	0.313	144.973	audio_features	6WlxcZKpEV6Bwe9InoVhMp	https://api.spotify.com/v1/tracks/6WlxcZKpEV6Bwe9InoVhMp	https://api.spotify.com/v1/audio-analysis/6WlxcZKpEV6Bwe9InoVhMp	176630	4
1607	Future	You Da Baddest (feat. Nicki Minaj)	spotify:track:4AFgK4wP1iD5i8BYaLr9Vf	21	0.807	0.736	7	-6.748	1	0.151	0.109	0.00729	0.104	0.54	154.023	audio_features	4AFgK4wP1iD5i8BYaLr9Vf	https://api.spotify.com/v1/tracks/4AFgK4wP1iD5i8BYaLr9Vf	https://api.spotify.com/v1/audio-analysis/4AFgK4wP1iD5i8BYaLr9Vf	242933	4
1608	G-Eazy	Good Life (with G-Eazy & Kehlani)	spotify:track:1Eck97uRMlprKOOJN9oO1E	5	0.565	0.771	1	-5.22	1	0.213	0.00464	0	0.0568	0.573	168.385	audio_features	1Eck97uRMlprKOOJN9oO1E	https://api.spotify.com/v1/tracks/1Eck97uRMlprKOOJN9oO1E	https://api.spotify.com/v1/audio-analysis/1Eck97uRMlprKOOJN9oO1E	225526	4
1609	G-Eazy	Guala (feat. THIRTYRACK)	spotify:track:0gENjASIsFnZQI8ZLcFX8R	41	0.837	0.538	0	-8.921	1	0.288	0.0637	0	0.0791	0.318	109.943	audio_features	0gENjASIsFnZQI8ZLcFX8R	https://api.spotify.com/v1/tracks/0gENjASIsFnZQI8ZLcFX8R	https://api.spotify.com/v1/audio-analysis/0gENjASIsFnZQI8ZLcFX8R	313987	4
1610	G-Eazy	No Limit	spotify:track:2Xqd0wUttjueBfdcltADOv	22	0.838	0.771	1	-3.791	1	0.244	0.0117	0	0.0853	0.405	175.957	audio_features	2Xqd0wUttjueBfdcltADOv	https://api.spotify.com/v1/tracks/2Xqd0wUttjueBfdcltADOv	https://api.spotify.com/v1/audio-analysis/2Xqd0wUttjueBfdcltADOv	245387	4
1611	G-Eazy	Tumblr Girls (feat. Christoph Andersson)	spotify:track:4Fv6wNYUixnYkj3Dgfrls8	5	0.49	0.373	8	-9.762	1	0.26	0.101	0.000105	0.128	0.346	121.889	audio_features	4Fv6wNYUixnYkj3Dgfrls8	https://api.spotify.com/v1/tracks/4Fv6wNYUixnYkj3Dgfrls8	https://api.spotify.com/v1/audio-analysis/4Fv6wNYUixnYkj3Dgfrls8	255680	4
1612	GROUPLOVE	Back in the 90's	spotify:track:5d4ERnrRRe9o4I7aFLFTvP	3	0.479	0.463	9	-7.663	1	0.0306	0.654	0	0.292	0.649	105.189	audio_features	5d4ERnrRRe9o4I7aFLFTvP	https://api.spotify.com/v1/tracks/5d4ERnrRRe9o4I7aFLFTvP	https://api.spotify.com/v1/audio-analysis/5d4ERnrRRe9o4I7aFLFTvP	43613	4
1613	GROUPLOVE	Tongue Tied	spotify:track:0GO8y8jQk1PkHzS31d699N	29	0.56	0.936	3	-5.835	1	0.0439	0.00847	0	0.161	0.371	112.96	audio_features	0GO8y8jQk1PkHzS31d699N	https://api.spotify.com/v1/tracks/0GO8y8jQk1PkHzS31d699N	https://api.spotify.com/v1/audio-analysis/0GO8y8jQk1PkHzS31d699N	218013	4
1614	GS Boyz	Stanky Legg - Main Edit	spotify:track:73GD9DI2EBRSi2l57wyh3Z	4	0.761	0.704	11	-5.975	0	0.059	0.00435	0	0.272	0.738	154.007	audio_features	73GD9DI2EBRSi2l57wyh3Z	https://api.spotify.com/v1/tracks/73GD9DI2EBRSi2l57wyh3Z	https://api.spotify.com/v1/audio-analysis/73GD9DI2EBRSi2l57wyh3Z	233320	4
1615	Gabe Bondoc	First Choice	spotify:track:5QKolgb84zxXPGfv6jNDMT	3	0.881	0.383	3	-7.043	1	0.0396	0.717	0	0.0953	0.776	99.009	audio_features	5QKolgb84zxXPGfv6jNDMT	https://api.spotify.com/v1/tracks/5QKolgb84zxXPGfv6jNDMT	https://api.spotify.com/v1/audio-analysis/5QKolgb84zxXPGfv6jNDMT	194653	4
1616	Gabriel Fauré	Pavane, Op. 50 (Arr. for Saxophone and Orchestra)	spotify:track:5nm8N525Rwbtc5u5Xj9IS3	5	0.174	0.122	6	-16.03	0	0.0401	0.97	0.895	0.102	0.0398	117.352	audio_features	5nm8N525Rwbtc5u5Xj9IS3	https://api.spotify.com/v1/tracks/5nm8N525Rwbtc5u5Xj9IS3	https://api.spotify.com/v1/audio-analysis/5nm8N525Rwbtc5u5Xj9IS3	428067	4
1617	Galantis	No Money	spotify:track:6M6Tk58pQvABy6ru66dY3d	2	0.674	0.915	6	-3.999	0	0.0411	0.0282	0.00337	0.273	0.78	126.038	audio_features	6M6Tk58pQvABy6ru66dY3d	https://api.spotify.com/v1/tracks/6M6Tk58pQvABy6ru66dY3d	https://api.spotify.com/v1/audio-analysis/6M6Tk58pQvABy6ru66dY3d	191293	4
1618	Galantis	Runaway (U & I)	spotify:track:46lFttIf5hnUZMGvjK0Wxo	32	0.506	0.805	1	-4.119	1	0.0469	0.00711	0.00193	0.0856	0.383	126.008	audio_features	46lFttIf5hnUZMGvjK0Wxo	https://api.spotify.com/v1/tracks/46lFttIf5hnUZMGvjK0Wxo	https://api.spotify.com/v1/audio-analysis/46lFttIf5hnUZMGvjK0Wxo	227074	4
