	artist_name	track_name	uri	0_x	danceability	energy	key	loudness	mode	speechiness	acousticness	instrumentalness	liveness	valence	tempo	type	id	track_href	analysis_url	duration_ms	time_signature	0_y	User
64	21 Savage	Said N Done	spotify:track:11XegnWeJHBDtj9IsNwngu	2	0.775	0.566	11.0	-6.661	1.0	0.283	0.0381	0.000341	0.127	0.479	160.351	audio_features	11XegnWeJHBDtj9IsNwngu	https://api.spotify.com/v1/tracks/11XegnWeJHBDtj9IsNwngu	https://api.spotify.com/v1/audio-analysis/11XegnWeJHBDtj9IsNwngu	231831.0	4.0		Sean
65	21 Savage	Said N Done	spotify:track:11XegnWeJHBDtj9IsNwngu	2	0.775	0.566	11.0	-6.661	1.0	0.283	0.0381	0.000341	0.127	0.479	160.351	audio_features	11XegnWeJHBDtj9IsNwngu	https://api.spotify.com/v1/tracks/11XegnWeJHBDtj9IsNwngu	https://api.spotify.com/v1/audio-analysis/11XegnWeJHBDtj9IsNwngu	231831.0	4.0		Sean
66	21 Savage	Slidin	spotify:track:7fxSLnklnayJNBIKntXedZ	1	0.774	0.706	2.0	-6.494	1.0	0.355	0.00163	1.28e-06	0.104	0.382	152.891	audio_features	7fxSLnklnayJNBIKntXedZ	https://api.spotify.com/v1/tracks/7fxSLnklnayJNBIKntXedZ	https://api.spotify.com/v1/audio-analysis/7fxSLnklnayJNBIKntXedZ	185037.0	4.0		Sean
67	21 Savage	X (feat. Future)	spotify:track:6fwdbPMwP1zVStm8FybmkO	3	0.835	0.413	1.0	-9.81	1.0	0.396	0.373	0.00133	0.101	0.111	149.004	audio_features	6fwdbPMwP1zVStm8FybmkO	https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO	https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO	258880.0	4.0		Sean
68	21 Savage	X (feat. Future)	spotify:track:6fwdbPMwP1zVStm8FybmkO	3	0.835	0.413	1.0	-9.81	1.0	0.396	0.373	0.00133	0.101	0.111	149.004	audio_features	6fwdbPMwP1zVStm8FybmkO	https://api.spotify.com/v1/tracks/6fwdbPMwP1zVStm8FybmkO	https://api.spotify.com/v1/audio-analysis/6fwdbPMwP1zVStm8FybmkO	258880.0	4.0		Sean
69	21 Savage	a lot	spotify:track:2t8yVaLvJ0RenpXUIAC52d	158	0.837	0.636	1.0	-7.643	1.0	0.086	0.0395	0.00125	0.342	0.274	145.972	audio_features	2t8yVaLvJ0RenpXUIAC52d	https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d	https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d	288624.0	4.0		Sean
70	21 Savage	a lot	spotify:track:2t8yVaLvJ0RenpXUIAC52d	158	0.837	0.636	1.0	-7.643	1.0	0.086	0.0395	0.00125	0.342	0.274	145.972	audio_features	2t8yVaLvJ0RenpXUIAC52d	https://api.spotify.com/v1/tracks/2t8yVaLvJ0RenpXUIAC52d	https://api.spotify.com/v1/audio-analysis/2t8yVaLvJ0RenpXUIAC52d	288624.0	4.0		Sean
71	21 Savage	all my friends	spotify:track:4paAidoE8VAemwU4jgCc6l	5	0.713	0.62	0.0	-4.513	1.0	0.0422	0.171	1.16e-06	0.118	0.206	130.09	audio_features	4paAidoE8VAemwU4jgCc6l	https://api.spotify.com/v1/tracks/4paAidoE8VAemwU4jgCc6l	https://api.spotify.com/v1/audio-analysis/4paAidoE8VAemwU4jgCc6l	211785.0	4.0		Sean
72	21 Savage	all my friends	spotify:track:4paAidoE8VAemwU4jgCc6l	5	0.713	0.62	0.0	-4.513	1.0	0.0422	0.171	1.16e-06	0.118	0.206	130.09	audio_features	4paAidoE8VAemwU4jgCc6l	https://api.spotify.com/v1/tracks/4paAidoE8VAemwU4jgCc6l	https://api.spotify.com/v1/audio-analysis/4paAidoE8VAemwU4jgCc6l	211785.0	4.0		Sean
73	21 Savage	ball w/o you	spotify:track:50a8bKqlwDEqeiEknrzkTO	158	0.892	0.633	8.0	-7.471	1.0	0.0902	0.0467	0.000189	0.139	0.459	137.994	audio_features	50a8bKqlwDEqeiEknrzkTO	https://api.spotify.com/v1/tracks/50a8bKqlwDEqeiEknrzkTO	https://api.spotify.com/v1/audio-analysis/50a8bKqlwDEqeiEknrzkTO	195047.0	4.0		Sean
74	21 Savage	ball w/o you	spotify:track:50a8bKqlwDEqeiEknrzkTO	158	0.892	0.633	8.0	-7.471	1.0	0.0902	0.0467	0.000189	0.139	0.459	137.994	audio_features	50a8bKqlwDEqeiEknrzkTO	https://api.spotify.com/v1/tracks/50a8bKqlwDEqeiEknrzkTO	https://api.spotify.com/v1/audio-analysis/50a8bKqlwDEqeiEknrzkTO	195047.0	4.0		Sean
75	220 KID	Stupid Feelings	spotify:track:7iUB3byx9Rcks8zW10JVkP	1	0.715	0.778	6.0	-6.546	0.0	0.0365	0.0152	0.0	0.121	0.756	123.954	audio_features	7iUB3byx9Rcks8zW10JVkP	https://api.spotify.com/v1/tracks/7iUB3byx9Rcks8zW10JVkP	https://api.spotify.com/v1/audio-analysis/7iUB3byx9Rcks8zW10JVkP	166925.0	4.0		Sean
76	22Gz	Sniper Gang Freestyle	spotify:track:12hfZNWtZInct3l8nT3c9O	1	0.834	0.668	1.0	-5.733	0.0	0.326	0.0792	0.0	0.0965	0.372	130.849	audio_features	12hfZNWtZInct3l8nT3c9O	https://api.spotify.com/v1/tracks/12hfZNWtZInct3l8nT3c9O	https://api.spotify.com/v1/audio-analysis/12hfZNWtZInct3l8nT3c9O	102821.0	4.0		Sean
77	22Gz	Sniper Gang Freestyle	spotify:track:12hfZNWtZInct3l8nT3c9O	1	0.834	0.668	1.0	-5.733	0.0	0.326	0.0792	0.0	0.0965	0.372	130.849	audio_features	12hfZNWtZInct3l8nT3c9O	https://api.spotify.com/v1/tracks/12hfZNWtZInct3l8nT3c9O	https://api.spotify.com/v1/audio-analysis/12hfZNWtZInct3l8nT3c9O	102821.0	4.0		Sean
78	23	Pink Soldiers	spotify:track:7AUCyNjckeQBBnKol7MZ59	1	0.608	0.201	5.0	-17.267	0.0	0.0726	0.995	0.0277	0.106	0.0439	120.016	audio_features	7AUCyNjckeQBBnKol7MZ59	https://api.spotify.com/v1/tracks/7AUCyNjckeQBBnKol7MZ59	https://api.spotify.com/v1/audio-analysis/7AUCyNjckeQBBnKol7MZ59	38487.0	4.0		Sean
79	24kGoldn	VALENTINO	spotify:track:6piAUJJQFD8oHDUr0b7l7q	2	0.746	0.717	9.0	-4.841	0.0	0.179	0.199	0.0	0.132	0.523	150.964	audio_features	6piAUJJQFD8oHDUr0b7l7q	https://api.spotify.com/v1/tracks/6piAUJJQFD8oHDUr0b7l7q	https://api.spotify.com/v1/audio-analysis/6piAUJJQFD8oHDUr0b7l7q	179133.0	4.0		Sean
80	24kGoldn	VALENTINO	spotify:track:6piAUJJQFD8oHDUr0b7l7q	2	0.746	0.717	9.0	-4.841	0.0	0.179	0.199	0.0	0.132	0.523	150.964	audio_features	6piAUJJQFD8oHDUr0b7l7q	https://api.spotify.com/v1/tracks/6piAUJJQFD8oHDUr0b7l7q	https://api.spotify.com/v1/audio-analysis/6piAUJJQFD8oHDUr0b7l7q	179133.0	4.0		Sean
81	27Delly	First Love	spotify:track:6tw7xBRzK13QRfWL4FxzoA	1	0.714	0.793	1.0	-5.991	1.0	0.0384	0.124	3.58e-05	0.115	0.265	102.019	audio_features	6tw7xBRzK13QRfWL4FxzoA	https://api.spotify.com/v1/tracks/6tw7xBRzK13QRfWL4FxzoA	https://api.spotify.com/v1/audio-analysis/6tw7xBRzK13QRfWL4FxzoA	167335.0	4.0		Sean
82	3582	Mc²	spotify:track:3p8sXEKR3ctmm5bNbNfMq9	3	0.554	0.421	1.0	-12.494	1.0	0.0832	0.0667	0.203	0.13	0.453	184.856	audio_features	3p8sXEKR3ctmm5bNbNfMq9	https://api.spotify.com/v1/tracks/3p8sXEKR3ctmm5bNbNfMq9	https://api.spotify.com/v1/audio-analysis/3p8sXEKR3ctmm5bNbNfMq9	97280.0	4.0		Sean
83	3582	Mc²	spotify:track:3p8sXEKR3ctmm5bNbNfMq9	3	0.554	0.421	1.0	-12.494	1.0	0.0832	0.0667	0.203	0.13	0.453	184.856	audio_features	3p8sXEKR3ctmm5bNbNfMq9	https://api.spotify.com/v1/tracks/3p8sXEKR3ctmm5bNbNfMq9	https://api.spotify.com/v1/audio-analysis/3p8sXEKR3ctmm5bNbNfMq9	97280.0	4.0		Sean
84	38-ban	Milk Crown On Sonnetica	spotify:track:6SC5iI9uc9BSw4kUzBCJm9	2	0.623	0.95	1.0	-4.658	0.0	0.037	0.0078	1.97e-06	0.111	0.829	127.489	audio_features	6SC5iI9uc9BSw4kUzBCJm9	https://api.spotify.com/v1/tracks/6SC5iI9uc9BSw4kUzBCJm9	https://api.spotify.com/v1/audio-analysis/6SC5iI9uc9BSw4kUzBCJm9	218320.0	4.0		Sean
85	38-ban	Milk Crown On Sonnetica	spotify:track:6SC5iI9uc9BSw4kUzBCJm9	2	0.623	0.95	1.0	-4.658	0.0	0.037	0.0078	1.97e-06	0.111	0.829	127.489	audio_features	6SC5iI9uc9BSw4kUzBCJm9	https://api.spotify.com/v1/tracks/6SC5iI9uc9BSw4kUzBCJm9	https://api.spotify.com/v1/audio-analysis/6SC5iI9uc9BSw4kUzBCJm9	218320.0	4.0		Sean
86	3rindvy	Racks	spotify:track:6YapO5uq03L9HJ11LKi1ru	1	0.855	0.193	4.0	-19.684	0.0	0.0521	0.304	0.921	0.093	0.613	132.008	audio_features	6YapO5uq03L9HJ11LKi1ru	https://api.spotify.com/v1/tracks/6YapO5uq03L9HJ11LKi1ru	https://api.spotify.com/v1/audio-analysis/6YapO5uq03L9HJ11LKi1ru	203677.0	4.0		Sean
87	3rindvy	Racks	spotify:track:6YapO5uq03L9HJ11LKi1ru	1	0.855	0.193	4.0	-19.684	0.0	0.0521	0.304	0.921	0.093	0.613	132.008	audio_features	6YapO5uq03L9HJ11LKi1ru	https://api.spotify.com/v1/tracks/6YapO5uq03L9HJ11LKi1ru	https://api.spotify.com/v1/audio-analysis/6YapO5uq03L9HJ11LKi1ru	203677.0	4.0		Sean
88	4 Non Blondes	What's Up?	spotify:track:0jWgAnTrNZmOGmqgvHhZEm	11	0.565	0.564	2.0	-10.044	1.0	0.0292	0.161	0.0	0.114	0.454	134.355	audio_features	0jWgAnTrNZmOGmqgvHhZEm	https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm	https://api.spotify.com/v1/audio-analysis/0jWgAnTrNZmOGmqgvHhZEm	295533.0	4.0		Sean
89	4 Non Blondes	What's Up?	spotify:track:0jWgAnTrNZmOGmqgvHhZEm	11	0.565	0.564	2.0	-10.044	1.0	0.0292	0.161	0.0	0.114	0.454	134.355	audio_features	0jWgAnTrNZmOGmqgvHhZEm	https://api.spotify.com/v1/tracks/0jWgAnTrNZmOGmqgvHhZEm	https://api.spotify.com/v1/audio-analysis/0jWgAnTrNZmOGmqgvHhZEm	295533.0	4.0		Sean
90	40mP	Natsukoi Hanabi	spotify:track:2Rv0hsvlWB16tCiSKyJW7r	31	0.525	0.828	9.0	-2.466	1.0	0.0363	0.26	6.21e-05	0.161	0.484	158.012	audio_features	2Rv0hsvlWB16tCiSKyJW7r	https://api.spotify.com/v1/tracks/2Rv0hsvlWB16tCiSKyJW7r	https://api.spotify.com/v1/audio-analysis/2Rv0hsvlWB16tCiSKyJW7r	279000.0	4.0		Sean
91	40mP	Natsukoi Hanabi	spotify:track:2Rv0hsvlWB16tCiSKyJW7r	31	0.525	0.828	9.0	-2.466	1.0	0.0363	0.26	6.21e-05	0.161	0.484	158.012	audio_features	2Rv0hsvlWB16tCiSKyJW7r	https://api.spotify.com/v1/tracks/2Rv0hsvlWB16tCiSKyJW7r	https://api.spotify.com/v1/audio-analysis/2Rv0hsvlWB16tCiSKyJW7r	279000.0	4.0		Sean
92	5 Seconds of Summer	She Looks So Perfect	spotify:track:1gugDOSMREb34Xo0c1PlxM	5	0.494	0.951	9.0	-4.237	1.0	0.132	0.000569	0.0	0.327	0.441	160.025	audio_features	1gugDOSMREb34Xo0c1PlxM	https://api.spotify.com/v1/tracks/1gugDOSMREb34Xo0c1PlxM	https://api.spotify.com/v1/audio-analysis/1gugDOSMREb34Xo0c1PlxM	202496.0	4.0		Sean
93	5 Seconds of Summer	She Looks So Perfect	spotify:track:1gugDOSMREb34Xo0c1PlxM	5	0.494	0.951	9.0	-4.237	1.0	0.132	0.000569	0.0	0.327	0.441	160.025	audio_features	1gugDOSMREb34Xo0c1PlxM	https://api.spotify.com/v1/tracks/1gugDOSMREb34Xo0c1PlxM	https://api.spotify.com/v1/audio-analysis/1gugDOSMREb34Xo0c1PlxM	202496.0	4.0		Sean
94	509 $icario	HITMANE!	spotify:track:0tifBkrFwSbxTVo5klWWfh	1	0.603	0.696	1.0	-7.195	1.0	0.288	0.299	0.861	0.096	0.436	180.046	audio_features	0tifBkrFwSbxTVo5klWWfh	https://api.spotify.com/v1/tracks/0tifBkrFwSbxTVo5klWWfh	https://api.spotify.com/v1/audio-analysis/0tifBkrFwSbxTVo5klWWfh	120400.0	4.0		Sean
95	509 $icario	HITMANE!	spotify:track:0tifBkrFwSbxTVo5klWWfh	1	0.603	0.696	1.0	-7.195	1.0	0.288	0.299	0.861	0.096	0.436	180.046	audio_features	0tifBkrFwSbxTVo5klWWfh	https://api.spotify.com/v1/tracks/0tifBkrFwSbxTVo5klWWfh	https://api.spotify.com/v1/audio-analysis/0tifBkrFwSbxTVo5klWWfh	120400.0	4.0		Sean
96	6 Dogs	Flossing	spotify:track:38rWlg2zSCrI4mK5Ai9bKb	4	0.819	0.386	0.0	-10.295	1.0	0.0751	0.0677	0.736	0.0988	0.116	141.044	audio_features	38rWlg2zSCrI4mK5Ai9bKb	https://api.spotify.com/v1/tracks/38rWlg2zSCrI4mK5Ai9bKb	https://api.spotify.com/v1/audio-analysis/38rWlg2zSCrI4mK5Ai9bKb	194116.0	4.0		Sean
97	6 Dogs	Flossing	spotify:track:38rWlg2zSCrI4mK5Ai9bKb	4	0.819	0.386	0.0	-10.295	1.0	0.0751	0.0677	0.736	0.0988	0.116	141.044	audio_features	38rWlg2zSCrI4mK5Ai9bKb	https://api.spotify.com/v1/tracks/38rWlg2zSCrI4mK5Ai9bKb	https://api.spotify.com/v1/audio-analysis/38rWlg2zSCrI4mK5Ai9bKb	194116.0	4.0		Sean
98	6 Dogs	Saturn	spotify:track:1a9rOeuuSEYpyRupt4D1Po	2	0.764	0.342	6.0	-10.641	0.0	0.0633	0.886	0.000199	0.118	0.377	139.895	audio_features	1a9rOeuuSEYpyRupt4D1Po	https://api.spotify.com/v1/tracks/1a9rOeuuSEYpyRupt4D1Po	https://api.spotify.com/v1/audio-analysis/1a9rOeuuSEYpyRupt4D1Po	96233.0	4.0		Sean
99	6 Dogs	Saturn	spotify:track:1a9rOeuuSEYpyRupt4D1Po	2	0.764	0.342	6.0	-10.641	0.0	0.0633	0.886	0.000199	0.118	0.377	139.895	audio_features	1a9rOeuuSEYpyRupt4D1Po	https://api.spotify.com/v1/tracks/1a9rOeuuSEYpyRupt4D1Po	https://api.spotify.com/v1/audio-analysis/1a9rOeuuSEYpyRupt4D1Po	96233.0	4.0		Sean
100	6IX4EVER	Too Late	spotify:track:5sMYFwPLXSXMds0ROpkDBx	8	0.462	0.692	1.0	-7.55	1.0	0.0408	0.00244	0.0	0.0491	0.167	158.042	audio_features	5sMYFwPLXSXMds0ROpkDBx	https://api.spotify.com/v1/tracks/5sMYFwPLXSXMds0ROpkDBx	https://api.spotify.com/v1/audio-analysis/5sMYFwPLXSXMds0ROpkDBx	170269.0	4.0		Sean
101	6IX4EVER	Too Late	spotify:track:5sMYFwPLXSXMds0ROpkDBx	8	0.462	0.692	1.0	-7.55	1.0	0.0408	0.00244	0.0	0.0491	0.167	158.042	audio_features	5sMYFwPLXSXMds0ROpkDBx	https://api.spotify.com/v1/tracks/5sMYFwPLXSXMds0ROpkDBx	https://api.spotify.com/v1/audio-analysis/5sMYFwPLXSXMds0ROpkDBx	170269.0	4.0		Sean
102	6LACK	Cutting Ties	spotify:track:6lJ5aSxKHCwNBoWkZT3JeJ	1	0.792	0.605	2.0	-6.566	1.0	0.0393	0.00881	4.25e-05	0.104	0.239	139.917	audio_features	6lJ5aSxKHCwNBoWkZT3JeJ	https://api.spotify.com/v1/tracks/6lJ5aSxKHCwNBoWkZT3JeJ	https://api.spotify.com/v1/audio-analysis/6lJ5aSxKHCwNBoWkZT3JeJ	261703.0	4.0		Sean
103	6LACK	Pretty Little Fears (feat. J. Cole)	spotify:track:4at3d5QWnlibMVN75ECDrp	3	0.61	0.458	9.0	-11.336	1.0	0.36	0.696	0.000103	0.0852	0.246	192.099	audio_features	4at3d5QWnlibMVN75ECDrp	https://api.spotify.com/v1/tracks/4at3d5QWnlibMVN75ECDrp	https://api.spotify.com/v1/audio-analysis/4at3d5QWnlibMVN75ECDrp	240342.0	4.0		Sean
104	6LACK	Pretty Little Fears (feat. J. Cole)	spotify:track:4at3d5QWnlibMVN75ECDrp	3	0.61	0.458	9.0	-11.336	1.0	0.36	0.696	0.000103	0.0852	0.246	192.099	audio_features	4at3d5QWnlibMVN75ECDrp	https://api.spotify.com/v1/tracks/4at3d5QWnlibMVN75ECDrp	https://api.spotify.com/v1/audio-analysis/4at3d5QWnlibMVN75ECDrp	240342.0	4.0		Sean
105	6ix9ine	BILLY	spotify:track:5KhFaq45chTw8RGfWo8T8J	1	0.764	0.711	4.0	-3.818	0.0	0.288	0.175	0.0	0.105	0.774	90.076	audio_features	5KhFaq45chTw8RGfWo8T8J	https://api.spotify.com/v1/tracks/5KhFaq45chTw8RGfWo8T8J	https://api.spotify.com/v1/audio-analysis/5KhFaq45chTw8RGfWo8T8J	112667.0	4.0		Sean
106	6ixbuzz	Too Soft	spotify:track:0wq6vHsbuRAxJPX6Rm2Oes	1	0.774	0.604	5.0	-9.64	0.0	0.251	0.133	0.0	0.328	0.725	158.07	audio_features	0wq6vHsbuRAxJPX6Rm2Oes	https://api.spotify.com/v1/tracks/0wq6vHsbuRAxJPX6Rm2Oes	https://api.spotify.com/v1/audio-analysis/0wq6vHsbuRAxJPX6Rm2Oes	182357.0	4.0		Sean
107	6ixbuzz	Too Soft	spotify:track:0wq6vHsbuRAxJPX6Rm2Oes	1	0.774	0.604	5.0	-9.64	0.0	0.251	0.133	0.0	0.328	0.725	158.07	audio_features	0wq6vHsbuRAxJPX6Rm2Oes	https://api.spotify.com/v1/tracks/0wq6vHsbuRAxJPX6Rm2Oes	https://api.spotify.com/v1/audio-analysis/0wq6vHsbuRAxJPX6Rm2Oes	182357.0	4.0		Sean
108	7th Element	Ship Of Zion	spotify:track:5LVwc5bqRvhs9ACuVmeRZL	1	0.303	0.234	5.0	-9.253	1.0	0.0268	0.607	0.0	0.101	0.248	98.994	audio_features	5LVwc5bqRvhs9ACuVmeRZL	https://api.spotify.com/v1/tracks/5LVwc5bqRvhs9ACuVmeRZL	https://api.spotify.com/v1/audio-analysis/5LVwc5bqRvhs9ACuVmeRZL	329236.0	4.0		Sean
109	7th Element	You're the Inspiration	spotify:track:1g1sAd3hbgEEiUhvs9YxcH	1	0.56	0.463	1.0	-5.959	1.0	0.0267	0.534	0.0	0.129	0.253	79.999	audio_features	1g1sAd3hbgEEiUhvs9YxcH	https://api.spotify.com/v1/tracks/1g1sAd3hbgEEiUhvs9YxcH	https://api.spotify.com/v1/audio-analysis/1g1sAd3hbgEEiUhvs9YxcH	217861.0	4.0		Sean
110	88GLAM	Kyrie	spotify:track:4mOPVJGfWXH0wPFA6xeRDz	1	0.714	0.63	9.0	-5.69	0.0	0.0653	0.332	1.56e-06	0.11	0.366	156.112	audio_features	4mOPVJGfWXH0wPFA6xeRDz	https://api.spotify.com/v1/tracks/4mOPVJGfWXH0wPFA6xeRDz	https://api.spotify.com/v1/audio-analysis/4mOPVJGfWXH0wPFA6xeRDz	204615.0	4.0		Sean
111	88GLAM	Lil Boat	spotify:track:3Zcv9IeYgCvEhxFTfsduaQ	2	0.764	0.672	6.0	-4.274	0.0	0.0655	0.0166	1.06e-06	0.103	0.594	150.021	audio_features	3Zcv9IeYgCvEhxFTfsduaQ	https://api.spotify.com/v1/tracks/3Zcv9IeYgCvEhxFTfsduaQ	https://api.spotify.com/v1/audio-analysis/3Zcv9IeYgCvEhxFTfsduaQ	180813.0	4.0		Sean
112	88GLAM	Lil Boat	spotify:track:3Zcv9IeYgCvEhxFTfsduaQ	2	0.764	0.672	6.0	-4.274	0.0	0.0655	0.0166	1.06e-06	0.103	0.594	150.021	audio_features	3Zcv9IeYgCvEhxFTfsduaQ	https://api.spotify.com/v1/tracks/3Zcv9IeYgCvEhxFTfsduaQ	https://api.spotify.com/v1/audio-analysis/3Zcv9IeYgCvEhxFTfsduaQ	180813.0	4.0		Sean
113	88rising	2 The Face	spotify:track:01ibNvCrbTdwOcqIcroORv	1	0.649	0.684	10.0	-7.601	0.0	0.0814	0.168	1.18e-05	0.141	0.342	171.994	audio_features	01ibNvCrbTdwOcqIcroORv	https://api.spotify.com/v1/tracks/01ibNvCrbTdwOcqIcroORv	https://api.spotify.com/v1/audio-analysis/01ibNvCrbTdwOcqIcroORv	151532.0	4.0		Sean
114	88rising	Best Lover	spotify:track:0iWFz0Q5Qha9bx325ocFWq	134	0.74	0.663	7.0	-5.393	1.0	0.272	0.268	0.0	0.121	0.519	82.004	audio_features	0iWFz0Q5Qha9bx325ocFWq	https://api.spotify.com/v1/tracks/0iWFz0Q5Qha9bx325ocFWq	https://api.spotify.com/v1/audio-analysis/0iWFz0Q5Qha9bx325ocFWq	152911.0	4.0		Sean
115	88rising	Best Lover	spotify:track:0iWFz0Q5Qha9bx325ocFWq	134	0.74	0.663	7.0	-5.393	1.0	0.272	0.268	0.0	0.121	0.519	82.004	audio_features	0iWFz0Q5Qha9bx325ocFWq	https://api.spotify.com/v1/tracks/0iWFz0Q5Qha9bx325ocFWq	https://api.spotify.com/v1/audio-analysis/0iWFz0Q5Qha9bx325ocFWq	152911.0	4.0		Sean
116	88rising	Breathe	spotify:track:1WI8MH3HPGjzpU0ywLahwt	1	0.538	0.52	7.0	-10.143	1.0	0.08	0.588	0.00912	0.301	0.0775	113.081	audio_features	1WI8MH3HPGjzpU0ywLahwt	https://api.spotify.com/v1/tracks/1WI8MH3HPGjzpU0ywLahwt	https://api.spotify.com/v1/audio-analysis/1WI8MH3HPGjzpU0ywLahwt	125468.0	3.0		Sean
117	88rising	California (feat. Jackson Wang & Warren Hue) - [Remix]	spotify:track:1SZcEr3Wo7vvK4UUn3bi8v	3	0.773	0.629	7.0	-6.232	0.0	0.0283	0.606	1.11e-06	0.189	0.589	141.958	audio_features	1SZcEr3Wo7vvK4UUn3bi8v	https://api.spotify.com/v1/tracks/1SZcEr3Wo7vvK4UUn3bi8v	https://api.spotify.com/v1/audio-analysis/1SZcEr3Wo7vvK4UUn3bi8v	273927.0	4.0		Sean
118	88rising	California (feat. Jackson Wang & Warren Hue) - [Remix]	spotify:track:1SZcEr3Wo7vvK4UUn3bi8v	3	0.773	0.629	7.0	-6.232	0.0	0.0283	0.606	1.11e-06	0.189	0.589	141.958	audio_features	1SZcEr3Wo7vvK4UUn3bi8v	https://api.spotify.com/v1/tracks/1SZcEr3Wo7vvK4UUn3bi8v	https://api.spotify.com/v1/audio-analysis/1SZcEr3Wo7vvK4UUn3bi8v	273927.0	4.0		Sean
119	88rising	California (feat. Warren Hue)	spotify:track:3Qj2f7BrpJNGj3dbxKpOlp	14	0.743	0.631	7.0	-5.815	0.0	0.0302	0.633	0.0	0.0963	0.428	141.955	audio_features	3Qj2f7BrpJNGj3dbxKpOlp	https://api.spotify.com/v1/tracks/3Qj2f7BrpJNGj3dbxKpOlp	https://api.spotify.com/v1/audio-analysis/3Qj2f7BrpJNGj3dbxKpOlp	230395.0	4.0		Sean
120	88rising	California (feat. Warren Hue)	spotify:track:3Qj2f7BrpJNGj3dbxKpOlp	14	0.743	0.631	7.0	-5.815	0.0	0.0302	0.633	0.0	0.0963	0.428	141.955	audio_features	3Qj2f7BrpJNGj3dbxKpOlp	https://api.spotify.com/v1/tracks/3Qj2f7BrpJNGj3dbxKpOlp	https://api.spotify.com/v1/audio-analysis/3Qj2f7BrpJNGj3dbxKpOlp	230395.0	4.0		Sean
121	88rising	Don't Go Changing	spotify:track:0dNN5wjTkbJnQkOnzh9WUH	2	0.547	0.577	10.0	-5.623	1.0	0.03	0.324	0.0	0.198	0.365	170.715	audio_features	0dNN5wjTkbJnQkOnzh9WUH	https://api.spotify.com/v1/tracks/0dNN5wjTkbJnQkOnzh9WUH	https://api.spotify.com/v1/audio-analysis/0dNN5wjTkbJnQkOnzh9WUH	189636.0	3.0		Sean
122	88rising	Don't Go Changing	spotify:track:0dNN5wjTkbJnQkOnzh9WUH	2	0.547	0.577	10.0	-5.623	1.0	0.03	0.324	0.0	0.198	0.365	170.715	audio_features	0dNN5wjTkbJnQkOnzh9WUH	https://api.spotify.com/v1/tracks/0dNN5wjTkbJnQkOnzh9WUH	https://api.spotify.com/v1/audio-analysis/0dNN5wjTkbJnQkOnzh9WUH	189636.0	3.0		Sean
123	88rising	Head In The Clouds	spotify:track:3kYARoLSAvt86VFZ55BQcq	146	0.516	0.456	9.0	-9.242	1.0	0.0397	0.281	1.27e-05	0.0847	0.238	145.843	audio_features	3kYARoLSAvt86VFZ55BQcq	https://api.spotify.com/v1/tracks/3kYARoLSAvt86VFZ55BQcq	https://api.spotify.com/v1/audio-analysis/3kYARoLSAvt86VFZ55BQcq	178023.0	4.0		Sean
124	88rising	Head In The Clouds	spotify:track:3kYARoLSAvt86VFZ55BQcq	146	0.516	0.456	9.0	-9.242	1.0	0.0397	0.281	1.27e-05	0.0847	0.238	145.843	audio_features	3kYARoLSAvt86VFZ55BQcq	https://api.spotify.com/v1/tracks/3kYARoLSAvt86VFZ55BQcq	https://api.spotify.com/v1/audio-analysis/3kYARoLSAvt86VFZ55BQcq	178023.0	4.0		Sean
125	88rising	History	spotify:track:4TwVtW8hS5LyLoDtJGpUOg	393	0.554	0.589	3.0	-8.163	0.0	0.231	0.613	0.000257	0.0982	0.414	74.982	audio_features	4TwVtW8hS5LyLoDtJGpUOg	https://api.spotify.com/v1/tracks/4TwVtW8hS5LyLoDtJGpUOg	https://api.spotify.com/v1/audio-analysis/4TwVtW8hS5LyLoDtJGpUOg	207308.0	4.0		Sean
126	88rising	History	spotify:track:4TwVtW8hS5LyLoDtJGpUOg	393	0.554	0.589	3.0	-8.163	0.0	0.231	0.613	0.000257	0.0982	0.414	74.982	audio_features	4TwVtW8hS5LyLoDtJGpUOg	https://api.spotify.com/v1/tracks/4TwVtW8hS5LyLoDtJGpUOg	https://api.spotify.com/v1/audio-analysis/4TwVtW8hS5LyLoDtJGpUOg	207308.0	4.0		Sean
127	88rising	Hopscotch (feat. Barney Bones & Rich Brian)	spotify:track:1ku9v2nPDKK39L764uUlVI	1	0.905	0.609	1.0	-7.642	0.0	0.308	0.0695	0.000224	0.153	0.447	85.04	audio_features	1ku9v2nPDKK39L764uUlVI	https://api.spotify.com/v1/tracks/1ku9v2nPDKK39L764uUlVI	https://api.spotify.com/v1/audio-analysis/1ku9v2nPDKK39L764uUlVI	205787.0	4.0		Sean
